,Date,Equipment_Type,Daily_Rate,Num_Days,Branch,Damaged,Customer_Type
7560,2015-12-24,40fttelehandler,750,5,Ottawa Downtown,[False],['Contractor']
7561,2015-12-24,5000lbforklift,450,9,Edmonton,[False],['Contractor']
7562,2015-12-24,45ftboomlift,450,1,Barrie,[False],['Contractor']
7563,2015-12-24,chainsaw,50,1,Saint John,[False],['Individual']
7564,2015-12-24,vortexfan,50,1,Dartmouth,[False],['Contractor']
7565,2015-12-24,2tonexcavator,700,19,Vancouver,[False],['Contractor']
7566,2015-12-24,30lbairbreaker,70,1,Dartmouth,[False],['Individual']
7567,2015-12-24,roofnailer,40,1,Leduc,[False],['Contractor']
7568,2015-12-25,recipsaw,30,2,Dartmouth,[False],['Individual']
7569,2015-12-25,19fttelehandler,600,7,Leduc,[False],['Staff']
7570,2015-12-25,chainsaw,50,17,St-Laurent,[False],['Contractor']
7571,2015-12-25,3000wgenerator,200,2,Mississauga,[False],['Staff']
7572,2015-12-25,jigsaw,25,1,Dartmouth,[False],['Individual']
7573,2015-12-25,vortexfan,50,2,Edmonton,[False],['Contractor']
7574,2015-12-25,17lbairbreaker,60,29,Lethbridge,[False],['Contractor']
7575,2015-12-25,2tonexcavator,700,1,Chilliwack,[False],['Contractor']
7576,2015-12-25,pedestalfan,30,6,Ottawa Downtown,[False],['Contractor']
7577,2015-12-25,100kwgenerator,900,5,Kitchener,[False],['Contractor']
7578,2015-12-25,30lbairbreaker,70,3,Toronto,[True],['Contractor']
7579,2015-12-25,pedestalfan,30,1,Vancouver,[False],['Contractor']
7580,2015-12-25,grinder,30,5,Brossard,[False],['Contractor']
7581,2015-12-25,12ftscissorlift,250,2,Medicine Hat,[False],['Contractor']
7582,2015-12-25,8drumsander,75,39,Ottawa Nepean,[False],['Contractor']
7583,2015-12-25,40fttelehandler,750,4,Brossard,[False],['Contractor']
7584,2015-12-25,platecompactor,200,4,Taber,[False],['Contractor']
7585,2015-12-25,circularsaw,30,46,Saint John,[False],['Contractor']
7586,2015-12-25,66padroller,700,2,Vancouver,[False],['Contractor']
7587,2015-12-25,beltsander,30,1,Taber,[False],['Contractor']
7588,2015-12-25,pedestalfan,30,2,Mississauga,[False],['Individual']
7589,2015-12-25,3000wgenerator,200,3,Toronto,[False],['Contractor']
7590,2015-12-25,8drumsander,75,17,Taber,[False],['Contractor']
7591,2015-12-25,trenchroller,400,3,Lethbridge,[False],['Contractor']
7592,2015-12-25,10fteasyfence,25,6,Bracebridge,[False],['Contractor']
7593,2015-12-26,impactwrench,40,5,Surrey,[False],['Contractor']
7594,2015-12-26,12ftscissorlift,250,5,Vancouver,[False],['Contractor']
7595,2015-12-26,8drumsander,75,2,Saint John,[False],['Contractor']
7596,2015-12-26,30lbairbreaker,70,33,Brossard,[False],['Individual']
7597,2015-12-26,draincleaner,15,2,Brossard,[False],['Contractor']
7598,2015-12-26,30lbairbreaker,70,20,Taber,[False],['Contractor']
7599,2015-12-26,5000lbforklift,450,5,Ottawa East,[False],['Contractor']
7600,2015-12-26,10kwgenerator,500,6,Bolton,[False],['Contractor']
7601,2015-12-26,8drumsander,75,3,Langley,[False],['Contractor']
7602,2015-12-26,finishnailer,40,2,Anjou,[False],['Contractor']
7603,2015-12-26,circularsaw,30,2,Dartmouth,[False],['Contractor']
7604,2015-12-26,3000wgenerator,200,43,St-Laurent,[False],['Individual']
7605,2015-12-26,messageboard,200,9,Vancouver,[False],['Individual']
7606,2015-12-26,grinder,30,1,Saint John,[False],['Individual']
7607,2015-12-26,trenchroller,400,40,Calgary,[False],['Staff']
7608,2015-12-26,beltsander,30,2,Medicine Hat,[False],['Contractor']
7609,2015-12-26,pedestalfan,30,3,Dartmouth,[False],['Contractor']
7610,2015-12-27,hardwoodnailer,50,2,Ottawa Nepean,[False],['Contractor']
7611,2015-12-27,16ftscissorlift,300,2,Bracebridge,[False],['Contractor']
7612,2015-12-27,30lbairbreaker,70,5,Brossard,[False],['Contractor']
7613,2015-12-27,5000lbforklift,450,46,Edmonton,[False],['Individual']
7614,2015-12-27,100kwgenerator,900,28,Ottawa Nepean,[False],['Contractor']
7615,2015-12-27,finishnailer,40,5,Dartmouth,[False],['Contractor']
7616,2015-12-27,100kwgenerator,900,5,Leduc,[False],['Contractor']
7617,2015-12-27,lawnroller,20,2,Brossard,[False],['Contractor']
7618,2015-12-27,3000wgenerator,200,1,Bracebridge,[False],['Individual']
7619,2015-12-27,30ftscissorlift,400,5,Langley,[False],['Contractor']
7620,2015-12-27,roofnailer,40,29,Mississauga,[False],['Individual']
7621,2015-12-27,chainsaw,50,41,Medicine Hat,[False],['Individual']
7622,2015-12-27,lawnroller,20,2,Lethbridge,[False],['Contractor']
7623,2015-12-27,100kwgenerator,900,5,Calgary,[False],['Contractor']
7624,2015-12-27,19fttelehandler,600,5,Toronto,[False],['Contractor']
7625,2015-12-27,impactwrench,40,12,Chilliwack,[False],['Contractor']
7626,2015-12-27,19fttelehandler,600,1,Barrie,[False],['Contractor']
7627,2015-12-27,10fteasyfence,25,7,Kitchener,[False],['Contractor']
7628,2015-12-27,roofnailer,40,32,Bolton,[False],['Contractor']
7629,2015-12-27,8drumsander,75,44,Ottawa East,[False],['Contractor']
7630,2015-12-28,8drumsander,75,45,Leduc,[False],['Contractor']
7631,2015-12-28,5000lbforklift,450,3,Ottawa East,[False],['Contractor']
7632,2015-12-28,3000wgenerator,200,3,Leduc,[False],['Contractor']
7633,2015-12-28,40smoothroller,500,17,Kitchener,[False],['Contractor']
7634,2015-12-28,hardwoodnailer,50,1,Barrie,[False],['Contractor']
7635,2015-12-28,lawnroller,20,3,Saint John,[False],['Individual']
7636,2015-12-28,recipsaw,30,33,Dartmouth,[False],['Individual']
7637,2015-12-28,platecompactor,200,24,Bolton,[False],['Individual']
7638,2015-12-28,hammerdrill,30,2,Surrey,[False],['Contractor']
7639,2015-12-28,draincleaner,15,36,Anjou,[False],['Contractor']
7640,2015-12-28,5tonexcavator,1300,3,Brossard,[False],['Contractor']
7641,2015-12-28,10kwgenerator,500,4,Surrey,[False],['Contractor']
7642,2015-12-28,10fteasyfence,25,2,Toronto,[False],['Individual']
7643,2015-12-28,chainsaw,50,1,Lethbridge,[False],['Contractor']
7644,2015-12-28,17lbairbreaker,60,4,Brossard,[False],['Contractor']
7645,2015-12-28,circularsaw,30,1,Chilliwack,[False],['Individual']
7646,2015-12-28,beltsander,30,17,Leduc,[False],['Contractor']
7647,2015-12-28,jigsaw,25,49,Brossard,[False],['Contractor']
7648,2015-12-28,hardwoodnailer,50,5,Oshawa,[False],['Contractor']
7649,2015-12-28,30lbairbreaker,70,4,Brossard,[False],['Contractor']
7650,2015-12-28,2tonexcavator,700,1,Barrie,[False],['Individual']
7651,2015-12-28,grinder,30,3,Brossard,[False],['Contractor']
7652,2015-12-29,10ftcrowdfence,25,3,Vancouver,[False],['Contractor']
7653,2015-12-29,jigsaw,25,1,Saint John,[False],['Individual']
7654,2015-12-29,grinder,30,2,Dartmouth,[False],['Contractor']
7655,2015-12-29,10ftcrowdfence,25,2,Leduc,[False],['Contractor']
7656,2015-12-29,jumpingjack,80,5,Ottawa East,[False],['Contractor']
7657,2015-12-29,30lbairbreaker,70,15,Leduc,[False],['Contractor']
7658,2015-12-29,impactwrench,40,11,Dartmouth,[False],['Individual']
7659,2015-12-29,1000psiwasher,75,27,St-Laurent,[False],['Contractor']
7660,2015-12-29,100kwgenerator,900,2,Oshawa,[False],['Contractor']
7661,2015-12-29,messageboard,200,10,Bolton,[False],['Contractor']
7662,2015-12-29,chainsaw,50,29,Chilliwack,[False],['Contractor']
7663,2015-12-29,66padroller,700,1,Mississauga,[False],['Contractor']
7664,2015-12-29,impactwrench,40,4,Oshawa,[False],['Contractor']
7665,2015-12-29,vortexfan,50,5,Taber,[False],['Contractor']
7666,2015-12-29,2tonexcavator,700,4,Langley,[False],['Contractor']
7667,2015-12-29,vortexfan,50,2,Bolton,[False],['Contractor']
7668,2015-12-29,hammerdrill,30,31,Taber,[False],['Contractor']
7669,2015-12-29,12ftscissorlift,250,43,Kitchener,[False],['Individual']
7670,2015-12-29,vortexfan,50,7,Mississauga,[False],['Contractor']
7671,2015-12-29,recipsaw,30,50,Barrie,[False],['Contractor']
7672,2015-12-30,100kwgenerator,900,2,Barrie,[False],['Individual']
7673,2015-12-30,lawnroller,20,2,Dartmouth,[True],['Contractor']
7674,2015-12-30,84smoothroller,850,2,Ottawa East,[False],['Contractor']
7675,2015-12-30,revplatecompactor,225,19,Ottawa Downtown,[False],['Individual']
7676,2015-12-30,draincleaner,15,35,Langley,[False],['Contractor']
7677,2015-12-30,draincleaner,15,2,Dartmouth,[False],['Individual']
7678,2015-12-30,chainsaw,50,29,Saint John,[False],['Individual']
7679,2015-12-30,34ftboomlift,400,4,Surrey,[True],['Contractor']
7680,2015-12-30,draincleaner,15,19,Langley,[False],['Contractor']
7681,2015-12-30,vortexfan,50,2,Leduc,[False],['Contractor']
7682,2015-12-30,10kwgenerator,500,6,Bracebridge,[False],['Contractor']
7683,2015-12-30,84smoothroller,850,9,Vancouver,[False],['Contractor']
7684,2015-12-30,100kwgenerator,900,46,Oshawa,[False],['Contractor']
7685,2015-12-30,revplatecompactor,225,2,Edmonton,[False],['Contractor']
7686,2015-12-30,30lbairbreaker,70,1,Lethbridge,[True],['Contractor']
7687,2015-12-30,40fttelehandler,750,9,Toronto,[False],['Contractor']
7688,2015-12-30,10fteasyfence,25,1,Bracebridge,[True],['Contractor']
7689,2015-12-30,finishnailer,40,3,Saint John,[False],['Staff']
7690,2015-12-30,pedestalfan,30,50,Edmonton,[False],['Contractor']
7691,2015-12-30,draincleaner,15,2,Dartmouth,[False],['Contractor']
7692,2015-12-30,grinder,30,37,Medicine Hat,[False],['Contractor']
7693,2015-12-30,40fttelehandler,750,35,Oshawa,[False],['Contractor']
7694,2015-12-30,10fteasyfence,25,7,Taber,[False],['Staff']
7695,2015-12-30,circularsaw,30,2,Brossard,[False],['Staff']
7696,2015-12-30,1tonexcavator,900,3,Oshawa,[False],['Contractor']
7697,2015-12-31,grinder,30,1,Langley,[False],['Contractor']
7698,2015-12-31,draincleaner,15,47,Langley,[False],['Contractor']
7699,2015-12-31,lawnroller,20,7,Langley,[False],['Contractor']
7700,2015-12-31,40smoothroller,500,1,Anjou,[False],['Contractor']
7701,2015-12-31,finishnailer,40,2,Langley,[False],['Contractor']
7702,2015-12-31,19fttelehandler,600,4,Brossard,[False],['Contractor']
7703,2015-12-31,draincleaner,15,2,Saint John,[False],['Individual']
7704,2015-12-31,16ftscissorlift,300,2,Anjou,[False],['Contractor']
7705,2015-12-31,3000wgenerator,200,7,Toronto,[False],['Contractor']
7706,2015-12-31,revplatecompactor,225,4,Mississauga,[False],['Contractor']
7707,2015-12-31,40smoothroller,500,5,Oshawa,[False],['Contractor']
7708,2015-12-31,recipsaw,30,12,Langley,[False],['Contractor']
7709,2015-12-31,hammerdrill,30,5,Taber,[False],['Contractor']
7710,2015-12-31,jumpingjack,80,2,Anjou,[False],['Contractor']
7711,2015-12-31,jigsaw,25,1,Dartmouth,[False],['Individual']
7712,2015-12-31,10ftscissorlift,200,4,Toronto,[False],['Individual']
7713,2015-12-31,hardwoodnailer,50,44,Maple Ridge,[False],['Contractor']
7714,2016-01-01,roofnailer,40,3,Brossard,[False],['Contractor']
7715,2016-01-01,10kwgenerator,500,3,Bracebridge,[False],['Individual']
7716,2016-01-01,19fttelehandler,600,4,Saint John,[False],['Contractor']
7717,2016-01-01,40fttelehandler,750,5,Bracebridge,[False],['Contractor']
7718,2016-01-01,8drumsander,75,5,Leduc,[False],['Contractor']
7719,2016-01-01,34ftboomlift,400,3,Vancouver,[False],['Contractor']
7720,2016-01-01,5tonexcavator,1300,1,Leduc,[False],['Contractor']
7721,2016-01-01,1tonexcavator,900,40,Anjou,[False],['Contractor']
7722,2016-01-01,impactwrench,40,25,Taber,[False],['Contractor']
7723,2016-01-01,circularsaw,30,2,Leduc,[False],['Contractor']
7724,2016-01-01,34ftboomlift,400,24,Toronto,[False],['Contractor']
7725,2016-01-01,2tonexcavator,700,10,Kitchener,[False],['Contractor']
7726,2016-01-01,5000lbforklift,450,6,Saint John,[False],['Contractor']
7727,2016-01-01,10fteasyfence,25,8,Toronto,[False],['Contractor']
7728,2016-01-01,16ftscissorlift,300,7,Vancouver,[False],['Individual']
7729,2016-01-01,chainsaw,50,2,Brossard,[False],['Individual']
7730,2016-01-01,messageboard,200,3,Calgary,[False],['Contractor']
7731,2016-01-01,66padroller,700,5,Surrey,[False],['Contractor']
7732,2016-01-01,5000lbforklift,450,2,Ottawa Nepean,[False],['Contractor']
7733,2016-01-01,hardwoodnailer,50,9,Taber,[False],['Contractor']
7734,2016-01-01,jigsaw,25,2,Dartmouth,[False],['Contractor']
7735,2016-01-01,messageboard,200,4,Saint John,[False],['Contractor']
7736,2016-01-01,chainsaw,50,2,Dartmouth,[False],['Individual']
7737,2016-01-01,pedestalfan,30,1,Bolton,[False],['Contractor']
7738,2016-01-01,1tonexcavator,900,5,Toronto,[False],['Contractor']
7739,2016-01-01,platecompactor,200,2,Chilliwack,[False],['Contractor']
7740,2016-01-01,8drumsander,75,3,Dartmouth,[False],['Contractor']
7741,2016-01-02,17lbairbreaker,60,30,Langley,[False],['Contractor']
7742,2016-01-02,30ftscissorlift,400,5,Chilliwack,[False],['Contractor']
7743,2016-01-02,100kwgenerator,900,4,Ottawa East,[False],['Contractor']
7744,2016-01-02,roofnailer,40,17,Kitchener,[False],['Contractor']
7745,2016-01-02,10ftscissorlift,200,3,Mississauga,[False],['Contractor']
7746,2016-01-02,hardwoodnailer,50,7,Leduc,[False],['Individual']
7747,2016-01-02,beltsander,30,50,Leduc,[False],['Individual']
7748,2016-01-02,30ftscissorlift,400,36,Kitchener,[False],['Contractor']
7749,2016-01-02,circularsaw,30,39,Leduc,[False],['Individual']
7750,2016-01-02,17lbairbreaker,60,5,Lethbridge,[False],['Contractor']
7751,2016-01-02,40smoothroller,500,1,Dartmouth,[True],['Contractor']
7752,2016-01-02,17lbairbreaker,60,5,Taber,[False],['Contractor']
7753,2016-01-02,100kwgenerator,900,1,Calgary,[False],['Contractor']
7754,2016-01-02,2tonexcavator,700,5,Ottawa East,[False],['Contractor']
7755,2016-01-02,vortexfan,50,25,Bolton,[False],['Contractor']
7756,2016-01-02,hammerdrill,30,2,Leduc,[False],['Contractor']
7757,2016-01-02,circularsaw,30,7,Brossard,[False],['Individual']
7758,2016-01-02,beltsander,30,4,Toronto,[False],['Contractor']
7759,2016-01-02,10ftscissorlift,200,3,Anjou,[False],['Contractor']
7760,2016-01-02,hammerdrill,30,1,Dartmouth,[False],['Contractor']
7761,2016-01-02,trenchroller,400,35,Oshawa,[False],['Contractor']
7762,2016-01-02,66padroller,700,5,Kitchener,[False],['Individual']
7763,2016-01-02,5tonexcavator,1300,8,Dartmouth,[False],['Individual']
7764,2016-01-02,12ftscissorlift,250,4,St-Laurent,[False],['Contractor']
7765,2016-01-02,recipsaw,30,5,Medicine Hat,[False],['Contractor']
7766,2016-01-03,jigsaw,25,1,Saint John,[False],['Contractor']
7767,2016-01-03,hardwoodnailer,50,18,Chilliwack,[False],['Individual']
7768,2016-01-03,platecompactor,200,2,Vancouver,[False],['Contractor']
7769,2016-01-03,vortexfan,50,3,Surrey,[False],['Contractor']
7770,2016-01-03,40fttelehandler,750,46,Calgary,[False],['Individual']
7771,2016-01-03,recipsaw,30,3,Taber,[False],['Individual']
7772,2016-01-03,30lbairbreaker,70,31,Maple Ridge,[False],['Contractor']
7773,2016-01-03,5000lbforklift,450,2,Barrie,[False],['Individual']
7774,2016-01-03,40smoothroller,500,20,Bolton,[False],['Individual']
7775,2016-01-03,grinder,30,1,Saint John,[False],['Individual']
7776,2016-01-03,84smoothroller,850,5,Surrey,[False],['Contractor']
7777,2016-01-03,grinder,30,3,Leduc,[False],['Contractor']
7778,2016-01-03,17lbairbreaker,60,6,Leduc,[True],['Contractor']
7779,2016-01-03,trenchroller,400,12,Ottawa East,[False],['Contractor']
7780,2016-01-03,100kwgenerator,900,1,St-Laurent,[False],['Contractor']
7781,2016-01-03,finishnailer,40,2,Dartmouth,[False],['Contractor']
7782,2016-01-03,17lbairbreaker,60,1,Chilliwack,[False],['Contractor']
7783,2016-01-04,30lbairbreaker,70,6,Saint John,[False],['Contractor']
7784,2016-01-04,draincleaner,15,38,Dartmouth,[False],['Contractor']
7785,2016-01-04,messageboard,200,3,Oshawa,[False],['Contractor']
7786,2016-01-04,trenchroller,400,2,Brossard,[False],['Contractor']
7787,2016-01-04,pedestalfan,30,2,Vancouver,[False],['Contractor']
7788,2016-01-04,66padroller,700,3,Saint John,[False],['Contractor']
7789,2016-01-04,12ftscissorlift,250,27,Toronto,[False],['Contractor']
7790,2016-01-04,1000psiwasher,75,12,Ottawa Nepean,[False],['Contractor']
7791,2016-01-04,grinder,30,47,Dartmouth,[False],['Contractor']
7792,2016-01-04,recipsaw,30,6,Leduc,[False],['Contractor']
7793,2016-01-04,beltsander,30,33,Vancouver,[False],['Individual']
7794,2016-01-04,10ftcrowdfence,25,45,Calgary,[False],['Contractor']
7795,2016-01-04,vortexfan,50,3,Kitchener,[False],['Contractor']
7796,2016-01-04,recipsaw,30,47,Medicine Hat,[False],['Individual']
7797,2016-01-04,30lbairbreaker,70,44,Leduc,[False],['Individual']
7798,2016-01-04,34ftboomlift,400,33,Barrie,[False],['Individual']
7799,2016-01-04,draincleaner,15,1,Saint John,[False],['Contractor']
7800,2016-01-04,circularsaw,30,4,Dartmouth,[False],['Contractor']
7801,2016-01-05,lawnroller,20,15,Saint John,[False],['Individual']
7802,2016-01-05,draincleaner,15,3,Langley,[False],['Contractor']
7803,2016-01-05,finishnailer,40,6,Saint John,[False],['Contractor']
7804,2016-01-05,8drumsander,75,6,Taber,[False],['Contractor']
7805,2016-01-05,84smoothroller,850,5,Ottawa Downtown,[False],['Contractor']
7806,2016-01-05,pedestalfan,30,1,Kitchener,[False],['Contractor']
7807,2016-01-05,circularsaw,30,1,Dartmouth,[False],['Individual']
7808,2016-01-05,hardwoodnailer,50,12,Lethbridge,[False],['Individual']
7809,2016-01-05,10kwgenerator,500,7,Dartmouth,[False],['Contractor']
7810,2016-01-05,1000psiwasher,75,6,Taber,[False],['Contractor']
7811,2016-01-05,jumpingjack,80,25,Vancouver,[False],['Contractor']
7812,2016-01-05,circularsaw,30,12,Medicine Hat,[False],['Individual']
7813,2016-01-05,jumpingjack,80,1,Vancouver,[False],['Individual']
7814,2016-01-05,34ftboomlift,400,37,Calgary,[False],['Contractor']
7815,2016-01-05,recipsaw,30,2,Dartmouth,[False],['Contractor']
7816,2016-01-05,beltsander,30,11,Mississauga,[False],['Contractor']
7817,2016-01-05,10fteasyfence,25,9,Toronto,[False],['Contractor']
7818,2016-01-05,jumpingjack,80,5,Anjou,[False],['Contractor']
7819,2016-01-05,40fttelehandler,750,2,Vancouver,[False],['Contractor']
7820,2016-01-05,8drumsander,75,48,Brossard,[False],['Staff']
7821,2016-01-05,circularsaw,30,36,Lethbridge,[False],['Individual']
7822,2016-01-05,19fttelehandler,600,17,Ottawa Downtown,[False],['Individual']
7823,2016-01-05,draincleaner,15,4,Leduc,[False],['Contractor']
7824,2016-01-05,19fttelehandler,600,9,Kitchener,[False],['Contractor']
7825,2016-01-05,hardwoodnailer,50,28,Chilliwack,[False],['Individual']
7826,2016-01-05,recipsaw,30,3,Dartmouth,[False],['Contractor']
7827,2016-01-05,16ftscissorlift,300,28,Toronto,[False],['Individual']
7828,2016-01-05,10ftscissorlift,200,2,Leduc,[False],['Contractor']
7829,2016-01-06,draincleaner,15,46,Medicine Hat,[False],['Contractor']
7830,2016-01-06,circularsaw,30,11,Taber,[False],['Contractor']
7831,2016-01-06,recipsaw,30,38,Chilliwack,[False],['Contractor']
7832,2016-01-06,17lbairbreaker,60,43,Langley,[False],['Contractor']
7833,2016-01-06,5000lbforklift,450,3,Langley,[False],['Contractor']
7834,2016-01-06,lawnroller,20,2,Dartmouth,[False],['Contractor']
7835,2016-01-06,1000psiwasher,75,3,St-Laurent,[False],['Individual']
7836,2016-01-06,recipsaw,30,6,Saint John,[False],['Contractor']
7837,2016-01-06,30lbairbreaker,70,1,Surrey,[False],['Contractor']
7838,2016-01-06,17lbairbreaker,60,22,Medicine Hat,[False],['Contractor']
7839,2016-01-06,finishnailer,40,2,Kitchener,[False],['Contractor']
7840,2016-01-06,1tonexcavator,900,38,Ottawa East,[False],['Contractor']
7841,2016-01-06,draincleaner,15,5,Saint John,[False],['Contractor']
7842,2016-01-06,34ftboomlift,400,3,Oshawa,[False],['Contractor']
7843,2016-01-06,chainsaw,50,1,Saint John,[False],['Individual']
7844,2016-01-06,beltsander,30,34,Chilliwack,[False],['Contractor']
7845,2016-01-06,circularsaw,30,1,Dartmouth,[False],['Individual']
7846,2016-01-06,pedestalfan,30,3,Ottawa Downtown,[False],['Contractor']
7847,2016-01-06,roofnailer,40,1,Ottawa Nepean,[False],['Contractor']
7848,2016-01-06,trenchroller,400,8,Calgary,[False],['Contractor']
7849,2016-01-06,grinder,30,1,Brossard,[False],['Contractor']
7850,2016-01-06,10kwgenerator,500,32,Calgary,[False],['Contractor']
7851,2016-01-06,circularsaw,30,5,Langley,[False],['Contractor']
